case_idx,row_idx,stress_true_MPa,P_below_tau_posterior,P_above_tau_posterior,feasible_alpha90,tau_MPa,is_primary_tau,alpha_safe,accept_rate,n_posterior,stress_post_mean,stress_post_p5,stress_post_p95
0,471,167.82,0.0,1.0,False,110.0,False,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
0,471,167.82,0.0,1.0,False,120.0,False,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
0,471,167.82,0.015833333333333335,0.9841666666666666,False,131.0,True,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
0,471,167.82,0.10166666666666667,0.8983333333333333,False,150.0,False,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
0,471,167.82,0.6625,0.3375,False,180.0,False,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
0,471,167.82,0.925,0.075,True,200.0,False,0.9,0.6245,1200,173.13368922383498,142.7384347896016,205.25925005395916
1,363,133.04,0.04583333333333333,0.9541666666666667,False,110.0,False,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
1,363,133.04,0.13333333333333333,0.8666666666666667,False,120.0,False,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
1,363,133.04,0.3016666666666667,0.6983333333333334,False,131.0,True,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
1,363,133.04,0.6925,0.3075,False,150.0,False,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
1,363,133.04,0.9683333333333334,0.03166666666666667,True,180.0,False,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
1,363,133.04,0.9941666666666666,0.005833333333333334,True,200.0,False,0.9,0.6238333333333334,1200,141.30257103602042,110.5345942975504,175.06885489253727
2,124,188.59,0.0,1.0,False,110.0,False,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
2,124,188.59,0.0,1.0,False,120.0,False,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
2,124,188.59,0.0016666666666666668,0.9983333333333333,False,131.0,True,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
2,124,188.59,0.029166666666666667,0.9708333333333333,False,150.0,False,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
2,124,188.59,0.44583333333333336,0.5541666666666667,False,180.0,False,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
2,124,188.59,0.8308333333333333,0.16916666666666666,False,200.0,False,0.9,0.6058333333333333,1200,183.12331269769726,155.04341572124642,214.54863889864205
3,478,168.06,0.0008333333333333334,0.9991666666666666,False,110.0,False,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
3,478,168.06,0.0033333333333333335,0.9966666666666667,False,120.0,False,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
3,478,168.06,0.015833333333333335,0.9841666666666666,False,131.0,True,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
3,478,168.06,0.11583333333333333,0.8841666666666667,False,150.0,False,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
3,478,168.06,0.6816666666666666,0.31833333333333336,False,180.0,False,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
3,478,168.06,0.9325,0.0675,True,200.0,False,0.9,0.6206666666666667,1200,171.72357008526353,141.50899583879675,204.59601076321084
4,342,199.06,0.0,1.0,False,110.0,False,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
4,342,199.06,0.0,1.0,False,120.0,False,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
4,342,199.06,0.0,1.0,False,131.0,True,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
4,342,199.06,0.02,0.98,False,150.0,False,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
4,342,199.06,0.36083333333333334,0.6391666666666667,False,180.0,False,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
4,342,199.06,0.755,0.245,False,200.0,False,0.9,0.6221666666666666,1200,187.44820439004062,158.3551413262147,222.60881165236512
5,40,181.02,0.018333333333333333,0.9816666666666667,False,110.0,False,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
5,40,181.02,0.03333333333333333,0.9666666666666667,False,120.0,False,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
5,40,181.02,0.06583333333333333,0.9341666666666667,False,131.0,True,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
5,40,181.02,0.21833333333333332,0.7816666666666666,False,150.0,False,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
5,40,181.02,0.5808333333333333,0.4191666666666667,False,180.0,False,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
5,40,181.02,0.7775,0.2225,False,200.0,False,0.9,0.6483333333333333,1200,177.27084425646962,125.56151640834979,239.38064331795232
6,375,181.64,0.0016666666666666668,0.9983333333333333,False,110.0,False,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
6,375,181.64,0.0033333333333333335,0.9966666666666667,False,120.0,False,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
6,375,181.64,0.018333333333333333,0.9816666666666667,False,131.0,True,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
6,375,181.64,0.125,0.875,False,150.0,False,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
6,375,181.64,0.7033333333333334,0.2966666666666667,False,180.0,False,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
6,375,181.64,0.9416666666666667,0.058333333333333334,True,200.0,False,0.9,0.6351666666666667,1200,170.8582121855441,141.61636168717297,201.6203603518653
7,271,256.32,0.0,1.0,False,110.0,False,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
7,271,256.32,0.0,1.0,False,120.0,False,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
7,271,256.32,0.0,1.0,False,131.0,True,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
7,271,256.32,0.0,1.0,False,150.0,False,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
7,271,256.32,0.051666666666666666,0.9483333333333334,False,180.0,False,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
7,271,256.32,0.26916666666666667,0.7308333333333333,False,200.0,False,0.9,0.575,1200,214.7920301591227,179.77089173006036,255.81901175126507
8,52,163.9,0.0016666666666666668,0.9983333333333333,False,110.0,False,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
8,52,163.9,0.0025,0.9975,False,120.0,False,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
8,52,163.9,0.0125,0.9875,False,131.0,True,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
8,52,163.9,0.0925,0.9075,False,150.0,False,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
8,52,163.9,0.5933333333333334,0.4066666666666667,False,180.0,False,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
8,52,163.9,0.8916666666666667,0.10833333333333334,False,200.0,False,0.9,0.6466666666666666,1200,175.67915142698595,143.4316551694582,210.04523088579919
9,95,164.58,0.0025,0.9975,False,110.0,False,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
9,95,164.58,0.009166666666666667,0.9908333333333333,False,120.0,False,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
9,95,164.58,0.035,0.965,False,131.0,True,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
9,95,164.58,0.2375,0.7625,False,150.0,False,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
9,95,164.58,0.8383333333333334,0.16166666666666665,False,180.0,False,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
9,95,164.58,0.9758333333333333,0.024166666666666666,True,200.0,False,0.9,0.609,1200,162.65062062023614,134.6543900620335,193.12996790177027
